matrix,priority,characterId,character,characterSlug,pose,family,variant,device,configuration,clothing,equipmentPreset,affect,phase,status,targetAsset,targetFile,exactLegacyAsset,legacyCandidate,optional
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","covering","","","","","calibration_set","none","subspace","","missing_generate","/character-images/calibration-v4/iona/covering/calibration_set__none__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/covering/calibration_set__none__subspace.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","covering","","","","","calibration_set","none","climax","","missing_generate","/character-images/calibration-v4/iona/covering/calibration_set__none__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/covering/calibration_set__none__climax.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","covering","","","","","calibration_set","none","unconscious","","missing_generate","/character-images/calibration-v4/iona/covering/calibration_set__none__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/covering/calibration_set__none__unconscious.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","nude","none","neutral","","missing_generate","/character-images/calibration-v4/iona/feet_presented/nude__none__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/nude__none__neutral.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","nude","none","receptive","","missing_generate","/character-images/calibration-v4/iona/feet_presented/nude__none__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/nude__none__receptive.png","","/character-images/interactions-expanded/iona/foot/bare_presented/nude__free__receptive__sustain.png",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","nude","none","guarded","","missing_generate","/character-images/calibration-v4/iona/feet_presented/nude__none__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/nude__none__guarded.png","","/character-images/interactions-expanded/iona/foot/bare_presented/nude__free__guarded__sustain.png",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","nude","none","high_positive","","missing_generate","/character-images/calibration-v4/iona/feet_presented/nude__none__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/nude__none__high_positive.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","nude","none","high_negative","","missing_generate","/character-images/calibration-v4/iona/feet_presented/nude__none__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/nude__none__high_negative.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","nude","none","subspace","","missing_generate","/character-images/calibration-v4/iona/feet_presented/nude__none__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/nude__none__subspace.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","nude","none","climax","","missing_generate","/character-images/calibration-v4/iona/feet_presented/nude__none__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/nude__none__climax.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","nude","none","unconscious","","missing_generate","/character-images/calibration-v4/iona/feet_presented/nude__none__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/nude__none__unconscious.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","underwear","none","neutral","","missing_generate","/character-images/calibration-v4/iona/feet_presented/underwear__none__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/underwear__none__neutral.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","underwear","none","receptive","","missing_generate","/character-images/calibration-v4/iona/feet_presented/underwear__none__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/underwear__none__receptive.png","","/character-images/interactions-expanded/iona/foot/bare_presented/underwear__free__receptive__sustain.png",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","underwear","none","guarded","","missing_generate","/character-images/calibration-v4/iona/feet_presented/underwear__none__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/underwear__none__guarded.png","","/character-images/interactions-expanded/iona/foot/bare_presented/underwear__free__guarded__sustain.png",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","underwear","none","high_positive","","missing_generate","/character-images/calibration-v4/iona/feet_presented/underwear__none__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/underwear__none__high_positive.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","underwear","none","high_negative","","missing_generate","/character-images/calibration-v4/iona/feet_presented/underwear__none__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/underwear__none__high_negative.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","underwear","none","subspace","","missing_generate","/character-images/calibration-v4/iona/feet_presented/underwear__none__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/underwear__none__subspace.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","underwear","none","climax","","missing_generate","/character-images/calibration-v4/iona/feet_presented/underwear__none__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/underwear__none__climax.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","underwear","none","unconscious","","missing_generate","/character-images/calibration-v4/iona/feet_presented/underwear__none__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/underwear__none__unconscious.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress","none","neutral","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress__none__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress__none__neutral.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress","none","receptive","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress__none__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress__none__receptive.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress","none","guarded","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress__none__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress__none__guarded.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress","none","high_positive","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress__none__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress__none__high_positive.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress","none","high_negative","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress__none__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress__none__high_negative.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress","none","subspace","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress__none__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress__none__subspace.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress","none","climax","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress__none__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress__none__climax.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress","none","unconscious","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress__none__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress__none__unconscious.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress_stockings","none","neutral","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__neutral.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress_stockings","none","receptive","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__receptive.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress_stockings","none","guarded","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__guarded.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress_stockings","none","high_positive","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__high_positive.png","","",""
"calibration-avatar","P0","NPC-LAB-01","Иона","iona","feet_presented","","","","","dress_stockings","none","high_negative","","missing_generate","/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/feet_presented/dress_stockings__none__high_negative.png","","",""
