characterId,character,family,variant,wardrobe,restraint,affect,phase,optional,relativePath
"S-AV-01","Мира","penetration","missionary","stockings","spread","climax","peak","false","public/character-images/interactions-expanded/mira/penetration/missionary/stockings__spread__climax__peak.png"
"S-AV-01","Мира","penetration","missionary","nude","free","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/missionary/nude__free__high_negative__peak.png"
"S-AV-01","Мира","penetration","missionary","nude","spread","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/missionary/nude__spread__high_negative__peak.png"
"S-AV-01","Мира","penetration","missionary","underwear","free","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/missionary/underwear__free__high_negative__peak.png"
"S-AV-01","Мира","penetration","missionary","underwear","spread","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/missionary/underwear__spread__high_negative__peak.png"
"S-AV-01","Мира","penetration","missionary","stockings","free","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/missionary/stockings__free__high_negative__peak.png"
"S-AV-01","Мира","penetration","missionary","stockings","spread","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/missionary/stockings__spread__high_negative__peak.png"
"S-AV-01","Мира","penetration","standing","nude","free","guarded","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/nude__free__guarded__sustain.png"
"S-AV-01","Мира","penetration","standing","nude","wrists","guarded","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/nude__wrists__guarded__sustain.png"
"S-AV-01","Мира","penetration","standing","underwear","free","guarded","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/underwear__free__guarded__sustain.png"
"S-AV-01","Мира","penetration","standing","underwear","wrists","guarded","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/underwear__wrists__guarded__sustain.png"
"S-AV-01","Мира","penetration","standing","stockings","free","guarded","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/stockings__free__guarded__sustain.png"
"S-AV-01","Мира","penetration","standing","stockings","wrists","guarded","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/stockings__wrists__guarded__sustain.png"
"S-AV-01","Мира","penetration","standing","nude","free","receptive","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/nude__free__receptive__sustain.png"
"S-AV-01","Мира","penetration","standing","nude","wrists","receptive","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/nude__wrists__receptive__sustain.png"
"S-AV-01","Мира","penetration","standing","underwear","free","receptive","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/underwear__free__receptive__sustain.png"
"S-AV-01","Мира","penetration","standing","underwear","wrists","receptive","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/underwear__wrists__receptive__sustain.png"
"S-AV-01","Мира","penetration","standing","stockings","free","receptive","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/stockings__free__receptive__sustain.png"
"S-AV-01","Мира","penetration","standing","stockings","wrists","receptive","sustain","false","public/character-images/interactions-expanded/mira/penetration/standing/stockings__wrists__receptive__sustain.png"
"S-AV-01","Мира","penetration","standing","nude","free","climax","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/nude__free__climax__peak.png"
"S-AV-01","Мира","penetration","standing","nude","wrists","climax","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/nude__wrists__climax__peak.png"
"S-AV-01","Мира","penetration","standing","underwear","free","climax","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/underwear__free__climax__peak.png"
"S-AV-01","Мира","penetration","standing","underwear","wrists","climax","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/underwear__wrists__climax__peak.png"
"S-AV-01","Мира","penetration","standing","stockings","free","climax","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/stockings__free__climax__peak.png"
"S-AV-01","Мира","penetration","standing","stockings","wrists","climax","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/stockings__wrists__climax__peak.png"
"S-AV-01","Мира","penetration","standing","nude","free","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/nude__free__high_negative__peak.png"
"S-AV-01","Мира","penetration","standing","nude","wrists","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/nude__wrists__high_negative__peak.png"
"S-AV-01","Мира","penetration","standing","underwear","free","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/underwear__free__high_negative__peak.png"
"S-AV-01","Мира","penetration","standing","underwear","wrists","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/underwear__wrists__high_negative__peak.png"
"S-AV-01","Мира","penetration","standing","stockings","free","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/stockings__free__high_negative__peak.png"
"S-AV-01","Мира","penetration","standing","stockings","wrists","high_negative","peak","false","public/character-images/interactions-expanded/mira/penetration/standing/stockings__wrists__high_negative__peak.png"
"S-AV-01","Мира","capsule","hmd","nude","machine","guarded","sustain","false","public/character-images/interactions-expanded/mira/capsule/hmd/nude__machine__guarded__sustain.png"
"S-AV-01","Мира","capsule","hmd","device_outfit","machine","guarded","sustain","false","public/character-images/interactions-expanded/mira/capsule/hmd/device_outfit__machine__guarded__sustain.png"
"S-AV-01","Мира","capsule","hmd","nude","machine","receptive","sustain","false","public/character-images/interactions-expanded/mira/capsule/hmd/nude__machine__receptive__sustain.png"
"S-AV-01","Мира","capsule","hmd","device_outfit","machine","receptive","sustain","false","public/character-images/interactions-expanded/mira/capsule/hmd/device_outfit__machine__receptive__sustain.png"
"S-AV-01","Мира","capsule","hmd","nude","machine","high_positive","intense","false","public/character-images/interactions-expanded/mira/capsule/hmd/nude__machine__high_positive__intense.png"
"S-AV-01","Мира","capsule","hmd","device_outfit","machine","high_positive","intense","false","public/character-images/interactions-expanded/mira/capsule/hmd/device_outfit__machine__high_positive__intense.png"
"S-AV-01","Мира","capsule","hmd","nude","machine","high_negative","intense","false","public/character-images/interactions-expanded/mira/capsule/hmd/nude__machine__high_negative__intense.png"
"S-AV-01","Мира","capsule","hmd","device_outfit","machine","high_negative","intense","false","public/character-images/interactions-expanded/mira/capsule/hmd/device_outfit__machine__high_negative__intense.png"
"S-AV-01","Мира","capsule","hmd","nude","machine","subspace","intense","false","public/character-images/interactions-expanded/mira/capsule/hmd/nude__machine__subspace__intense.png"
"S-AV-01","Мира","capsule","hmd","device_outfit","machine","subspace","intense","false","public/character-images/interactions-expanded/mira/capsule/hmd/device_outfit__machine__subspace__intense.png"
"S-AV-01","Мира","capsule","hmd","nude","machine","climax","peak","false","public/character-images/interactions-expanded/mira/capsule/hmd/nude__machine__climax__peak.png"
"S-AV-01","Мира","capsule","hmd","device_outfit","machine","climax","peak","false","public/character-images/interactions-expanded/mira/capsule/hmd/device_outfit__machine__climax__peak.png"
"S-AV-01","Мира","capsule","hmd","nude","machine","high_negative","peak","false","public/character-images/interactions-expanded/mira/capsule/hmd/nude__machine__high_negative__peak.png"
"S-AV-01","Мира","capsule","hmd","device_outfit","machine","high_negative","peak","false","public/character-images/interactions-expanded/mira/capsule/hmd/device_outfit__machine__high_negative__peak.png"
"S-AV-01","Мира","capsule","machine","nude","machine","guarded","sustain","false","public/character-images/interactions-expanded/mira/capsule/machine/nude__machine__guarded__sustain.png"
"S-AV-01","Мира","capsule","machine","device_outfit","machine","guarded","sustain","false","public/character-images/interactions-expanded/mira/capsule/machine/device_outfit__machine__guarded__sustain.png"
"S-AV-01","Мира","capsule","machine","nude","machine","receptive","sustain","false","public/character-images/interactions-expanded/mira/capsule/machine/nude__machine__receptive__sustain.png"
